house_id,area_type,availability,location,size,society,total_sqft,bath,balcony,price
house_10727,Super built-up  Area,18-Apr,Electronic City,2 BHK,Prarkun,1342,2.0,1.0,72.0
house_1039,Plot  Area,Ready To Move,BTM 1st Stage,4 Bedroom,,1215,4.0,3.0,205.0
house_6176,Super built-up  Area,Ready To Move,Sarakki Nagar,4 BHK,Sowerew,3131,4.0,3.0,349.0
house_6653,Built-up  Area,Ready To Move,Hennur,3 BHK,,1260,2.0,2.0,52.0
house_6544,Super built-up  Area,Ready To Move,Harlur,3 BHK,Prncyrn,1755,3.0,2.0,130.0
house_2046,Built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,LencyRe,1050,2.0,1.0,57.0
house_11125,Super built-up  Area,Ready To Move,Kambipura,2 BHK,Prrtht ,883,2.0,1.0,39.0
house_13023,Plot  Area,Ready To Move,Hegde Nagar,6 Bedroom,,760,6.0,0.0,98.0
house_12985,Super built-up  Area,19-Mar,8th Phase JP Nagar,3 BHK,Vaarech,1408,3.0,2.0,80.0
house_490,Super built-up  Area,Ready To Move,Old Madras Road,5 BHK,Brica E,4500,7.0,3.0,337.0
house_5226,Super built-up  Area,19-Dec,Hebbal,3 BHK,Magiaya,1255,2.0,1.0,95.0
house_7288,Super built-up  Area,18-Apr,Sarjapur  Road,3 BHK,PualeSk,1685,3.0,1.0,135.0
house_11029,Built-up  Area,Ready To Move,Electronic City,2 BHK,Itelaa ,870,2.0,2.0,24.0
house_11321,Super built-up  Area,Ready To Move,Bannerghatta Road,3 BHK,SNity S,1550,3.0,2.0,96.0
house_4216,Plot  Area,18-Apr,Vidyaranyapura,4 Bedroom,,600,3.0,2.0,78.0
house_6126,Built-up  Area,Ready To Move,Chamundi Nagar,7 Bedroom,,2800,7.0,1.0,250.0
house_6295,Plot  Area,Ready To Move,Mahalakshmi Layout,5 Bedroom,,1200,5.0,1.0,200.0
house_9267,Super built-up  Area,Ready To Move,Vishwapriya Layout,2 BHK,Prodsth,770,2.0,2.0,30.0
house_2387,Super built-up  Area,Ready To Move,Whitefield,3 BHK,Suent V,2010,3.0,3.0,92.0
house_6245,Super built-up  Area,Ready To Move,Hulimavu,2 BHK,Reiteee,1127,2.0,1.0,65.0
house_5240,Super built-up  Area,Ready To Move,Reliaable Tranquil Layout,3 BHK,Sariana,1508,3.0,1.0,75.0
house_6203,Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Eladero,1675,2.0,2.0,135.0
house_3918,Super built-up  Area,Ready To Move,Indira Nagar,2 BHK,Suurtni,1400,2.0,2.0,168.0
house_2495,Plot  Area,Ready To Move,Kengeri Satellite Town,3 Bedroom,,600,4.0,3.0,72.0
house_9976,Built-up  Area,Ready To Move,Kodbisanhalli,3 BHK,KSideas,1430,3.0,2.0,70.0
house_10431,Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Shthi S,1525,2.0,2.0,65.0
house_1452,Super built-up  Area,Ready To Move,Singasandra,2 BHK,,1030,2.0,,55.0
house_7631,Built-up  Area,Ready To Move,Choodasandra,3 Bedroom,LGlarAs,3204,4.0,3.0,395.0
house_11938,Built-up  Area,Ready To Move,Reliaable Tranquil Layout,3 BHK,Sariana,1507,3.0,1.0,80.0
house_11517,Plot  Area,Ready To Move,Gayathri Nagar,2 Bedroom,,880,1.0,0.0,90.0
house_10281,Super built-up  Area,Ready To Move,HMT Layout,3 BHK,,1385,3.0,3.0,90.0
house_6209,Super built-up  Area,Ready To Move,Sahakara Nagar,3 BHK,HoAcela,1914,3.0,2.0,149.0
house_10191,Built-up  Area,Ready To Move,Kengeri,1 BHK,KHnumla,600,1.0,1.0,35.0
house_11461,Super built-up  Area,Ready To Move,Banagiri Nagar,3 BHK,,1500,2.0,2.0,120.0
house_10944,Super built-up  Area,Ready To Move,Kodichikkanahalli,3 BHK,,1400,3.0,3.0,66.0
house_11161,Super built-up  Area,Ready To Move,Thigalarapalya,2 BHK,Prtanha,1400,2.0,2.0,105.0
house_1289,Super built-up  Area,Ready To Move,Mysore Road,2 BHK,,1239,2.0,1.0,53.0
house_9548,Plot  Area,Ready To Move,Vishveshwarya Layout,4 Bedroom,,2000,3.0,0.0,90.0
house_7982,Built-up  Area,Ready To Move,Hulimavu,2 BHK,Chtali ,1000,2.0,1.0,45.0
house_2623,Plot  Area,18-Jul,Dodsworth Layout,4 Bedroom,,30000,4.0,,2100.0
house_11779,Built-up  Area,Ready To Move,Devasthanagalu,3 BHK,Grmes L,1470,2.0,3.0,60.0
house_7163,Built-up  Area,Ready To Move,Harsha Layout,1 BHK,,650,1.0,0.0,16.0
house_5574,Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,PuandHi,1843,3.0,2.0,82.0
house_757,Plot  Area,Ready To Move,Shivanagar,5 Bedroom,,1000,4.0,1.0,160.0
house_10519,Super built-up  Area,Ready To Move,Dommasandra,2 BHK,,999,2.0,2.0,32.9
house_10199,Super built-up  Area,Ready To Move,Kalyan nagar,3 BHK,,2285,4.0,1.0,165.0
house_10398,Super built-up  Area,19-Dec,Anjanapura,2 BHK,DSapeto,1076,2.0,1.0,30.13
house_9423,Plot  Area,Ready To Move,Ramamurthy Nagar,1 Bedroom,,1Grounds,1.0,1.0,48.0
house_7761,Super built-up  Area,Ready To Move,Gottigere,2 BHK,Pridei ,1120,2.0,2.0,50.0
house_6826,Super built-up  Area,Ready To Move,Chokkanahalli,2 BHK,GrhtiSr,1266.67,2.0,0.0,69.0
house_3737,Built-up  Area,Ready To Move,Nagawara Junction,4 BHK,,3500,4.0,2.0,245.0
house_5427,Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,,1300,2.0,1.0,47.0
house_637,Built-up  Area,Ready To Move,Singasandra,3 BHK,,1440,2.0,3.0,65.0
house_5589,Built-up  Area,17-Dec,Electronic City,1 BHK,Prarkun,630,1.0,1.0,60.0
house_9650,Super built-up  Area,18-Aug,Uttarahalli,2 BHK,DSera S,1065,2.0,1.0,42.6
house_13036,Plot  Area,Ready To Move,2nd Stage Nagarbhavi,5 Bedroom,,1200,4.0,2.0,240.0
house_7133,Super built-up  Area,Ready To Move,Bannerghatta Road,3 BHK,,1430,3.0,2.0,59.0
house_8150,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,i1rtsCo,1630,3.0,2.0,60.65
house_6084,Super built-up  Area,Ready To Move,Frazer Town,3 BHK,Prook M,2560,3.0,,288.0
house_1461,Super built-up  Area,19-Dec,Jakkur,3 BHK,Ceezey ,1865,3.0,1.0,124.0
house_6271,Plot  Area,Ready To Move,Sarakki Nagar,4 Bedroom,,2400,4.0,2.0,358.0
house_8206,Plot  Area,18-Apr,Gattahalli,3 Bedroom,Miiewa ,2000,2.0,2.0,95.0
house_3989,Super built-up  Area,Ready To Move,Keshava Nagar,3 BHK,ETens G,1904,3.0,3.0,155.0
house_9492,Super built-up  Area,Ready To Move,Subramanyapura,3 BHK,,1223,2.0,2.0,42.81
house_10594,Built-up  Area,Ready To Move,Varsova Layout,4 Bedroom,,2700,4.0,3.0,295.0
house_268,Super built-up  Area,Ready To Move,Geleyara Balaga Layout,2 BHK,Jahtsa ,700,1.0,1.0,26.0
house_10455,Super built-up  Area,Ready To Move,Hennur Road,3 BHK,SaireSa,1981,3.0,1.0,134.0
house_528,Super built-up  Area,Ready To Move,Thanisandra,4 BHK,,3000,4.0,,120.0
house_11833,Super built-up  Area,Ready To Move,Varthur,2 BHK,Vaensia,1210,2.0,2.0,54.0
house_1317,Super built-up  Area,Ready To Move,Nagarbhavi,3 BHK,DSesthr,1523,2.0,2.0,53.4
house_7397,Super built-up  Area,Ready To Move,Vittasandra,2 BHK,,1246,2.0,1.0,67.3
house_6445,Built-up  Area,Ready To Move,Amruthnagar,2 BHK,,1150,2.0,1.0,48.0
house_11971,Super built-up  Area,Ready To Move,Kenchenahalli,2 BHK,AriosPa,1150,2.0,2.0,57.0
house_6596,Super built-up  Area,Ready To Move,Kaggadasapura,3 BHK,Matlelp,1805,2.0,2.0,75.0
house_6803,Super built-up  Area,Ready To Move,Kanakapura,3 BHK,SPavenc,1460,2.0,3.0,43.79
house_3579,Super built-up  Area,Ready To Move,Kasavanhalli,2 BHK,,1115,2.0,2.0,50.0
house_2974,Built-up  Area,Ready To Move,Samethanahalli,2 BHK,SPontna,799,2.0,1.0,38.0
house_8361,Super built-up  Area,18-Jul,Haralur Road,3 BHK,SNnia E,1510,3.0,2.0,83.05
house_2261,Super built-up  Area,Ready To Move,Dasarahalli,3 BHK,Sooneoo,1901,3.0,2.0,119.0
house_11532,Plot  Area,Ready To Move,Medahalli,3 Bedroom,,1065,3.0,1.0,72.0
house_5769,Super built-up  Area,18-Dec,Old Airport Road,4 BHK,Jaades ,2774,4.0,3.0,208.0
house_6031,Super built-up  Area,Ready To Move,Poorna Pragna Layout,3 BHK,,1475,2.0,2.0,58.99
house_12205,Super built-up  Area,Ready To Move,Harlur,2 BHK,Prncyrn,1197,2.0,1.0,79.9
house_3757,Built-up  Area,Ready To Move,Old Airport Road,3 BHK,,1858,2.0,1.0,167.0
house_5606,Super built-up  Area,Ready To Move,Koramangala,3 BHK,Proodt ,2246,3.0,0.0,300.0
house_3165,Built-up  Area,Ready To Move,Bommasandra,3 BHK,KBaleoy,1447,3.0,2.0,80.0
house_8223,Super built-up  Area,Ready To Move,Rayasandra,3 BHK,MJeusyl,1601,3.0,3.0,70.0
house_10249,Built-up  Area,Ready To Move,Sultan Palaya,4 Bedroom,,5000,5.0,2.0,325.0
house_899,Built-up  Area,18-Feb,Whitefield,3 BHK,,1897,3.0,2.0,130.0
house_878,Super built-up  Area,Ready To Move,Electronic City,3 BHK,GMown E,1360,2.0,1.0,71.0
house_11813,Super built-up  Area,Ready To Move,6th block Koramangala,3 BHK,,3000,3.0,2.0,400.0
house_5962,Built-up  Area,Ready To Move,Vidyaranyapura,3 BHK,DSestil,1440,2.0,0.0,70.0
house_6859,Super built-up  Area,Ready To Move,Kanakpura Road,2 BHK,PuandHi,1339,2.0,2.0,85.0
house_11443,Plot  Area,Ready To Move,Bank Of Baroda Colony,4 Bedroom,,1350,4.0,3.0,240.0
house_10153,Super built-up  Area,Ready To Move,Shivaji Nagar,2 BHK,,703,2.0,1.0,49.5
house_10027,Super built-up  Area,Ready To Move,8th Phase JP Nagar,2 BHK,HMityld,1513,2.0,3.0,62.0
house_1846,Built-up  Area,Ready To Move,NRI Layout,2 Bedroom,,1300,2.0,0.0,120.0
house_7193,Plot  Area,18-Jan,Devanahalli,3 Bedroom,Ozdiaan,1200,3.0,1.0,145.0
house_4804,Super built-up  Area,21-Dec,Kanakpura Road,2 BHK,PrarePa,700,2.0,1.0,34.98
house_3312,Super built-up  Area,Ready To Move,Kaikondrahalli,2 BHK,Sheurre,1300,2.0,2.0,61.0
house_8265,Plot  Area,Ready To Move,Virupakshapura,2 Bedroom,,900,1.0,0.0,70.0
house_4029,Super built-up  Area,Ready To Move,Gottigere,3 BHK,,1304,3.0,3.0,80.0
house_3788,Built-up  Area,Ready To Move,Pai Layout,2 BHK,SantsAp,1100,2.0,2.0,50.0
house_2935,Super built-up  Area,Ready To Move,Dodda Nekkundi,2 BHK,MavarSa,1080,2.0,2.0,50.0
house_12888,Super built-up  Area,17-Sep,Lingarajapuram,2 BHK,,1035,2.0,2.0,55.0
house_8728,Super built-up  Area,Ready To Move,Chikkalasandra,3 BHK,,1390,2.0,3.0,60.47
house_8409,Plot  Area,Ready To Move,Indira Nagar,4 Bedroom,,2400,4.0,2.0,405.0
house_12857,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,Vaderla,1335,2.0,1.0,56.0
house_2032,Super built-up  Area,19-Jul,Kanakpura Road,2 BHK,Soazak ,1296,2.0,1.0,89.0
house_9298,Super built-up  Area,Ready To Move,Hormavu,2 BHK,,1129,2.0,1.0,44.0
house_12591,Built-up  Area,Ready To Move,Ramamurthy Nagar,1 Bedroom,,540,1.0,0.0,35.0
house_3898,Super built-up  Area,Ready To Move,AECS Layout,2 BHK,Srestve,1080,2.0,2.0,55.0
house_3319,Super built-up  Area,Ready To Move,MCECHS  layout,3 BHK,,1500,3.0,2.0,65.0
house_10498,Built-up  Area,Ready To Move,Hebbal,2 BHK,,1100,2.0,1.0,60.0
house_9391,Plot  Area,Ready To Move,8th block Koramangala,3 Bedroom,,600,2.0,1.0,85.0
house_9035,Plot  Area,Ready To Move,Kothannur,6 Bedroom,,930,6.0,1.0,150.0
house_2496,Super built-up  Area,18-Jul,banashankari stage iii sa,3 BHK,,1411,3.0,2.0,91.72
house_7019,Super built-up  Area,20-Dec,Hebbal,3 BHK,Cehosy ,2850,5.0,3.0,343.0
house_1754,Super built-up  Area,Ready To Move,Tumkur Road,2 BHK,,1098,2.0,1.0,72.0
house_10189,Plot  Area,Ready To Move,KR Garden,2 Bedroom,,1200,2.0,3.0,135.0
house_1987,Super built-up  Area,Ready To Move,Yelachenahalli,3 BHK,PuontBe,1700,3.0,2.0,130.0
house_12329,Super built-up  Area,Ready To Move,Green Glen Layout,3 BHK,SoosePr,1623.29,2.0,2.0,105.0
house_1300,Plot  Area,Ready To Move,TC Palaya,3 Bedroom,,1500,2.0,1.0,100.0
house_6808,Super built-up  Area,Ready To Move,Banashankari,1 BHK,,720,1.0,1.0,60.0
house_3929,Built-up  Area,Ready To Move,Hanumagiri,2 BHK,Nastadr,1100,2.0,1.0,38.0
house_839,Plot  Area,Ready To Move,Nagarbhavi,2 Bedroom,,1200,2.0,1.0,150.0
house_9502,Super built-up  Area,Ready To Move,KUDLU MAIN ROAD,3 BHK,,1464,3.0,2.0,56.0
house_13260,Built-up  Area,Ready To Move,Frazer Town,2 BHK,Saentpa,1420,2.0,0.0,120.0
house_2906,Built-up  Area,Ready To Move,Ambedkar Colony,2 BHK,RMcesa ,1463,1.0,1.0,142.0
house_12701,Super built-up  Area,Ready To Move,Hegde Nagar,3 BHK,Golmsn ,1835,3.0,3.0,89.0
house_12053,Super built-up  Area,Ready To Move,Harlur,3 BHK,Prncyrn,1755,3.0,2.0,117.0
house_10655,Super built-up  Area,Ready To Move,Horamavu Banaswadi,2 BHK,,1357,2.0,2.0,54.0
house_718,Built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,Brnia G,1050,2.0,1.0,71.0
house_9736,Super built-up  Area,18-Apr,Pragathi Nagar,1 BHK,Asarkia,799 - 803,1.0,0.0,33.645
house_12527,Super built-up  Area,18-Jun,Old Madras Road,2 BHK,Brica E,2640,2.0,1.0,170.0
house_2624,Built-up  Area,Ready To Move,Hosur Road,3 BHK,Saageat,1590,2.0,2.0,125.0
house_1407,Built-up  Area,Ready To Move,Nagasandra,5 Bedroom,,4050,5.0,2.0,140.0
house_4252,Super built-up  Area,Ready To Move,Kammasandra,2 BHK,,930,2.0,0.0,25.0
house_663,Built-up  Area,Ready To Move,Indira Nagar,4 Bedroom,,2200,4.0,2.0,200.0
house_3622,Plot  Area,Ready To Move,Malleshwaram,3 Bedroom,,675,2.0,0.0,148.0
house_12273,Built-up  Area,Ready To Move,Hessarghatta,8 Bedroom,,1150,8.0,,70.0
house_1037,Super built-up  Area,Ready To Move,Nagappa Reddy Layout,2 BHK,Gruesaf,1209,2.0,1.0,50.0
house_7889,Super built-up  Area,Ready To Move,B Narayanapura,2 BHK,,1020,2.0,1.0,49.0
house_11085,Super built-up  Area,Ready To Move,Ananth Nagar,2 BHK,,1010,2.0,2.0,38.0
house_7509,Built-up  Area,Ready To Move,Benson Town,2 BHK,Gohts H,1567,3.0,0.0,140.0
house_3740,Super built-up  Area,Ready To Move,Vasantha Vallabha Nagar,3 BHK,Suensda,1600,3.0,2.0,76.0
house_13160,Super built-up  Area,Ready To Move,Malleshpalya,2 BHK,,1200,2.0,2.0,46.0
house_11038,Built-up  Area,Ready To Move,EPIP Zone,2 BHK,Loe 1st,1810,2.0,2.0,65.0
house_5534,Plot  Area,Ready To Move,Moodalapalya,6 Bedroom,,840,8.0,0.0,120.0
house_7838,Built-up  Area,Ready To Move,2nd Stage Nagarbhavi,4 Bedroom,,3000,3.0,3.0,170.0
house_7839,Built-up  Area,Ready To Move,Harlur,2 BHK,,1197,2.0,1.0,82.0
house_10232,Super built-up  Area,Ready To Move,Ananth Nagar,2 BHK,,902,2.0,2.0,25.0
house_2853,Built-up  Area,Ready To Move, Mysore Highway,1 BHK,,600,1.0,1.0,17.0
house_1904,Plot  Area,Ready To Move,Hormavu,2 Bedroom,,1200,2.0,0.0,67.0
house_4549,Super built-up  Area,18-May,BTM 2nd Stage,3 BHK,,1250,3.0,1.0,50.0
house_11995,Super built-up  Area,Ready To Move,Tindlu,2 BHK,,1050,2.0,2.0,55.0
house_3994,Built-up  Area,19-Dec,"Hoodi Circle, ",1 BHK,,813,1.0,1.0,39.0
house_4503,Built-up  Area,Ready To Move,Maruthi Sevanagar,4 Bedroom,,1280,4.0,1.0,115.0
house_1673,Super built-up  Area,20-Dec,Whitefield,3 BHK,Somns T,1306,3.0,2.0,54.65
house_9553,Super built-up  Area,Ready To Move,Hosur Road,3 BHK,Collsrn,1370,3.0,3.0,38.36
house_7477,Super built-up  Area,Ready To Move,Begur Road,2 BHK,,1260,2.0,1.0,39.69
house_8007,Built-up  Area,Ready To Move,Karuna Nagar,3 Bedroom,CoinoCu,1962,3.0,2.0,175.0
house_8802,Built-up  Area,Ready To Move,Electronic City,1 BHK,Palleon,635,1.0,1.0,28.0
house_7644,Super built-up  Area,Ready To Move,Electronic City,2 BHK,GMown E,770,1.0,1.0,39.9
house_6746,Built-up  Area,Ready To Move,Devi Nagar,2 BHK,Deiten ,1200,2.0,2.0,45.0
house_5048,Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,,1897,4.0,2.0,93.0
house_1856,Built-up  Area,Ready To Move,Frazer Town,3 BHK,Frhts H,1305,3.0,,95.45
house_5588,Plot  Area,Ready To Move,Kothanur,4 Bedroom,Fencyes,3401,5.0,,230.0
house_7614,Plot  Area,Ready To Move,Hennur Road,5 Bedroom,,1500,5.0,1.0,175.0
house_1583,Super built-up  Area,Ready To Move,Immadihalli,2 BHK,,1135,2.0,2.0,68.0
house_11560,Super built-up  Area,Ready To Move,HSR Layout,2 BHK,VaiewV ,1203,2.0,2.0,60.0
house_9840,Super built-up  Area,Ready To Move,Hebbal,3 BHK,RMudeat,3895,3.0,2.0,390.0
house_2610,Super built-up  Area,Ready To Move,Kalena Agrahara,2 BHK,CSvelMa,1187,2.0,3.0,52.0
house_3705,Super built-up  Area,Ready To Move,Ferrar Nagar,4 BHK,Cestama,2145,4.0,,125.0
house_888,Built-up  Area,Ready To Move,Hosur Road,5 Bedroom,,3300,5.0,2.0,240.0
house_10195,Built-up  Area,Ready To Move,Annapurneshwari Nagar,4 Bedroom,,2400,4.0,1.0,150.0
house_10393,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1419,2.0,2.0,48.1
house_7650,Super built-up  Area,18-Jul,Chandapura,3 BHK,SunceEs,1305,3.0,1.0,33.28
house_10417,Super built-up  Area,Ready To Move,Vaderahalli,3 BHK,,1610,3.0,3.0,85.0
house_10847,Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Soitya ,1702,3.0,2.0,107.0
house_9724,Super built-up  Area,18-May,Hosa Road,2 BHK,SStusan,1143,2.0,1.0,34.2
house_631,Super built-up  Area,Ready To Move,Jalahalli,3 BHK,Tahtsla,2250,3.0,2.0,160.0
house_1835,Super built-up  Area,Ready To Move,Whitefield,4 BHK,PrOakSi,3606,4.0,2.0,312.0
house_9602,Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,JRrnauv,1452,3.0,3.0,60.0
house_4649,Super built-up  Area,Ready To Move,KR Puram,2 BHK,SVlesas,1156,2.0,1.0,72.0
house_5142,Super built-up  Area,Ready To Move,Poorna Pragna Layout,3 BHK,,1355,2.0,3.0,58.25
house_12505,Super built-up  Area,Ready To Move,Mysore Road,2 BHK,PrntaEn,1175,2.0,2.0,86.68
house_11429,Super built-up  Area,Ready To Move,Thanisandra,2 BHK,Moity S,1226,2.0,1.0,65.0
house_8058,Super built-up  Area,Ready To Move,Chinnapanahalli,2 BHK,,1010,2.0,2.0,55.0
house_12854,Built-up  Area,Ready To Move,Tumkur Road,4 Bedroom,,1100,2.0,1.0,60.0
house_10989,Super built-up  Area,Ready To Move,Jigani,3 BHK,DLhtsen,1300,3.0,3.0,55.0
house_3857,Super built-up  Area,Ready To Move,Domlur,6 BHK,,2400,4.0,1.0,600.0
house_5689,Plot  Area,Ready To Move,Yelahanka,5 Bedroom,,1200,5.0,,162.0
house_12913,Built-up  Area,Ready To Move,Padmanabhanagar,4 BHK,,3000,4.0,2.0,350.0
house_10403,Super built-up  Area,Ready To Move,Murugeshpalya,3 BHK,,1600,2.0,1.0,65.0
house_9911,Super built-up  Area,Ready To Move,Hennur Road,2 BHK,Mileeou,1155,2.0,1.0,69.18
house_9991,Plot  Area,Ready To Move,Sultan Palaya,6 Bedroom,,890,5.0,2.0,160.0
house_10049,Built-up  Area,Ready To Move,Channasandra Layout,5 Bedroom,,3100,6.0,1.0,165.0
house_2340,Super built-up  Area,Ready To Move,Garudachar Palya,2 BHK,,1150,2.0,1.0,52.75
house_2463,Super built-up  Area,Ready To Move,Cox Town,1 BHK,EGdiaAr,605,1.0,1.0,29.0
house_739,Super built-up  Area,18-Apr,EPIP Zone,3 BHK,BrontLa,2330,3.0,2.0,162.0
house_10623,Built-up  Area,Ready To Move,Brookefield,2 BHK,Roeekbl,1225,2.0,2.0,72.0
house_9151,Built-up  Area,Ready To Move,Whitefield,4 Bedroom,Adowslm,2500,4.0,1.0,420.0
house_2706,Super built-up  Area,Ready To Move,Ramagondanahalli,3 BHK,DNeremo,2257,4.0,2.0,157.0
house_2354,Super built-up  Area,18-Dec,Iblur Village,3 BHK,DNionfl,1995,3.0,2.0,135.0
house_12789,Plot  Area,Ready To Move,"Beml layout, Rajarajeshwari nagar",4 Bedroom,,1200,5.0,,325.0
house_10893,Super built-up  Area,Ready To Move,Sarjapur,3 BHK,Sondaka,1333,3.0,1.0,50.0
house_12587,Super built-up  Area,Ready To Move,Tejaswini Nagar,1 BHK,Raood R,720,1.0,2.0,28.0
house_7124,Super built-up  Area,Ready To Move,KR Puram,2 BHK,Thisea ,1200,2.0,1.0,42.0
house_13178,Built-up  Area,18-May,Kasavanhalli,2 BHK,Brersge,1121,2.0,2.0,75.0
house_163,Built-up  Area,Ready To Move,Whitefield,4 Bedroom,,4200,4.0,2.0,420.0
house_3896,Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,Omy 2es,1315,2.0,2.0,74.0
house_7091,Super built-up  Area,18-Sep,Chandapura,3 BHK,SunceEs,1230,2.0,2.0,31.37
house_4341,Super built-up  Area,18-Aug,Talaghattapura,3 BHK,Sodgere,1856,3.0,2.0,135.0
house_2896,Super built-up  Area,Ready To Move,Thanisandra,2 BHK,Teire G,1111,2.0,1.0,50.0
house_3095,Plot  Area,Ready To Move,TC Palaya,8 Bedroom,,1200,7.0,1.0,110.0
house_9321,Super built-up  Area,Ready To Move,Konappana Agrahara,2 BHK,,1060,2.0,1.0,42.5
house_4381,Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,JRrnauv,1482,3.0,3.0,60.98
house_5777,Plot  Area,Ready To Move,Kodichikkanahalli,6 Bedroom,,1600,4.0,1.0,200.0
house_13146,Super built-up  Area,Ready To Move,Basavanapura,7 BHK,,1800,5.0,3.0,65.0
house_12344,Super built-up  Area,Ready To Move,Siddapura,2 BHK,Vidgema,1150,2.0,2.0,90.0
house_9268,Super built-up  Area,18-May,Balagere,2 BHK,Soresea,1210,2.0,1.0,69.0
house_7762,Plot  Area,Ready To Move,NRI Layout,4 Bedroom,,1200,4.0,0.0,95.0
house_10658,Super built-up  Area,Ready To Move,Whitefield,3 BHK,AjhalNa,1725,3.0,2.0,106.0
house_12589,Built-up  Area,Ready To Move,Richards Town,2 BHK,Alnorrm,1100,2.0,1.0,90.0
house_9345,Built-up  Area,Ready To Move,Whitefield,2 BHK,Niborik,1030,2.0,2.0,44.0
house_6707,Super built-up  Area,Ready To Move,Yelahanka,2 BHK,Hotat H,1285,2.0,2.0,56.0
house_12975,Super built-up  Area,20-Aug,Whitefield,2 BHK,Bhath N,850 - 1060,2.0,0.0,38.19
house_927,Super built-up  Area,18-Dec,Thanisandra,2 BHK,Omter A,1000 - 1285,2.0,0.0,43.415
house_8191,Super built-up  Area,Ready To Move,Hosur Road,2 BHK,Saageat,1345,2.0,2.0,108.0
house_4478,Super built-up  Area,Ready To Move,Akshaya Nagar,2 BHK,,1280,2.0,1.0,60.0
house_10633,Super built-up  Area,Ready To Move,Vijayanagar,3 BHK,GontsAp,1375,2.0,0.0,75.0
house_8580,Super built-up  Area,19-Mar,Whitefield,2 BHK,Prtates,1216,2.0,1.0,82.0
house_9659,Built-up  Area,Ready To Move,Bhoganhalli,4 BHK,Pride S,2439,5.0,2.0,170.0
house_1384,Carpet  Area,Ready To Move,Electronics City Phase 1,1 BHK,,785,1.0,1.0,55.0
house_4006,Super built-up  Area,Ready To Move,NGR Layout,2 BHK,,1020,2.0,2.0,48.45
house_5097,Super built-up  Area,19-Jun,Hebbal,4 BHK,Raard B,2790,4.0,3.0,198.0
house_11207,Super built-up  Area,Ready To Move,Bellandur,2 BHK,Krine O,1200,2.0,1.0,62.0
house_3031,Built-up  Area,Ready To Move,Whitefield,3 BHK,,1150,2.0,3.0,44.0
house_8021,Plot  Area,Ready To Move,Guni Agrahara,7 Bedroom,,1200,6.0,,115.0
house_6224,Super built-up  Area,Ready To Move,Subramanyapura,2 BHK,Prldsri,929,2.0,1.0,56.0
house_2089,Super built-up  Area,18-Jan,Electronic City,3 BHK,Prarkun,1571,3.0,2.0,89.0
house_12403,Super built-up  Area,18-Apr,Kadugodi,3 BHK,Alestrb,1762,3.0,3.0,109.0
house_7659,Super built-up  Area,Ready To Move,Brookefield,2 BHK,Stlomg ,1200,2.0,2.0,75.0
house_6959,Built-up  Area,Ready To Move,Herohalli,3 Bedroom,,1100,3.0,1.0,110.0
house_9972,Super built-up  Area,Ready To Move,Budigere,3 BHK,PrityTr,1820,3.0,2.0,85.2
house_9384,Plot  Area,Ready To Move,Harappanahalli,4 Bedroom,Nioutar,4560,5.0,,430.0
house_13133,Built-up  Area,18-Dec,Talaghattapura,3 Bedroom,,1800,3.0,1.0,84.0
house_11318,Super built-up  Area,Ready To Move,Sarjapura - Attibele Road,1 BHK,Soe 2as,740,1.0,1.0,23.65
house_12921,Super built-up  Area,Ready To Move,Jakkur Plantation,3 BHK,Reicace,1719,3.0,3.0,95.0
house_12558,Super built-up  Area,Ready To Move,LB Shastri Nagar,2 BHK,MancyRe,1200,2.0,1.0,47.0
house_9443,Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,,1213,2.0,2.0,48.0
house_12976,Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,,1040,2.0,2.0,36.4
house_10013,Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Klark L,1787,3.0,2.0,116.0
house_5486,Super built-up  Area,Ready To Move,Nagarbhavi,3 BHK,,1850,3.0,2.0,90.0
house_13028,Built-up  Area,Ready To Move,Bommasandra,2 BHK,ALoraAu,950,2.0,1.0,25.0
house_2820,Built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Esatea ,1300,2.0,2.0,70.0
house_1712,Plot  Area,Ready To Move,Singena Agrahara,3 Bedroom,CoiewSy,1500Sq. Meter,3.0,1.0,95.0
house_8577,Super built-up  Area,18-Aug,Jakkur,3 BHK,Ceezey ,1798,3.0,1.0,110.0
